,ROUTE,count,DEST,ORIGIN
4463,"Row(_1=u'13486', _2=u'14771')",174,SFO,MSO
4464,"Row(_1=u'14771', _2=u'13486')",174,MSO,SFO
4465,"Row(_1=u'10849', _2=u'11618')",171,EWR,BZN
4466,"Row(_1=u'14524', _2=u'11042')",169,CLE,RIC
4467,"Row(_1=u'13342', _2=u'14679')",169,SAN,MKE
4468,"Row(_1=u'11618', _2=u'10849')",169,BZN,EWR
4469,"Row(_1=u'14679', _2=u'13342')",169,MKE,SAN
4470,"Row(_1=u'14307', _2=u'14635')",168,RSW,PVD
4471,"Row(_1=u'14635', _2=u'14307')",168,PVD,RSW
4472,"Row(_1=u'10431', _2=u'11433')",167,DTW,AVL
4473,"Row(_1=u'11433', _2=u'10431')",166,AVL,DTW
4474,"Row(_1=u'14570', _2=u'14057')",164,PDX,RNO
4475,"Row(_1=u'14057', _2=u'14570')",164,RNO,PDX
4476,"Row(_1=u'12339', _2=u'14492')",163,RDU,IND
4477,"Row(_1=u'14893', _2=u'14100')",162,PHL,SMF
4478,"Row(_1=u'14100', _2=u'14893')",162,SMF,PHL
4479,"Row(_1=u'12191', _2=u'14843')",160,SJU,HOU
4480,"Row(_1=u'14843', _2=u'12191')",160,HOU,SJU
4481,"Row(_1=u'12264', _2=u'14635')",159,RSW,IAD
4482,"Row(_1=u'14635', _2=u'12264')",159,IAD,RSW
4483,"Row(_1=u'13204', _2=u'12448')",158,JAN,MCO
4484,"Row(_1=u'14747', _2=u'14570')",158,RNO,SEA
4485,"Row(_1=u'11624', _2=u'15304')",158,TPA,EYW
4486,"Row(_1=u'14570', _2=u'14747')",158,SEA,RNO
4487,"Row(_1=u'10643', _2=u'13232')",158,MDW,BKG
4488,"Row(_1=u'13204', _2=u'11624')",158,EYW,MCO
4489,"Row(_1=u'13232', _2=u'10643')",158,BKG,MDW
4490,"Row(_1=u'13495', _2=u'11624')",158,EYW,MSY
4491,"Row(_1=u'11193', _2=u'14100')",158,PHL,CVG
4492,"Row(_1=u'14570', _2=u'12266')",158,IAH,RNO
4493,"Row(_1=u'14100', _2=u'11193')",158,CVG,PHL
4494,"Row(_1=u'15304', _2=u'11624')",158,EYW,TPA
4495,"Row(_1=u'12266', _2=u'14570')",158,RNO,IAH
4496,"Row(_1=u'10643', _2=u'12191')",158,HOU,BKG
4497,"Row(_1=u'11624', _2=u'13495')",158,MSY,EYW
4498,"Row(_1=u'12448', _2=u'13204')",158,MCO,JAN
4499,"Row(_1=u'11259', _2=u'10643')",158,BKG,DAL
4500,"Row(_1=u'10643', _2=u'11259')",158,DAL,BKG
4501,"Row(_1=u'11624', _2=u'13204')",158,MCO,EYW
4502,"Row(_1=u'12191', _2=u'10643')",158,BKG,HOU
4503,"Row(_1=u'12448', _2=u'13232')",158,MDW,JAN
4504,"Row(_1=u'11697', _2=u'15096')",157,SYR,FLL
4505,"Row(_1=u'15370', _2=u'13303')",157,MIA,TUL
4506,"Row(_1=u'13303', _2=u'15370')",157,TUL,MIA
4507,"Row(_1=u'11618', _2=u'12441')",157,JAC,EWR
4508,"Row(_1=u'12441', _2=u'11618')",157,EWR,JAC
4509,"Row(_1=u'13232', _2=u'12448')",156,JAN,MDW
4510,"Row(_1=u'15096', _2=u'11697')",156,FLL,SYR
4511,"Row(_1=u'13024', _2=u'14771')",155,SFO,LMT
4512,"Row(_1=u'13024', _2=u'14057')",155,PDX,LMT
4513,"Row(_1=u'14057', _2=u'13024')",154,LMT,PDX
4514,"Row(_1=u'14771', _2=u'13024')",154,LMT,SFO
4515,"Row(_1=u'11298', _2=u'13577')",153,MYR,DFW
4516,"Row(_1=u'13577', _2=u'11298')",153,DFW,MYR
4517,"Row(_1=u'10874', _2=u'12889')",149,LAS,CAK
4518,"Row(_1=u'13476', _2=u'11292')",149,DEN,MRY
4519,"Row(_1=u'12889', _2=u'10874')",149,CAK,LAS
4520,"Row(_1=u'11057', _2=u'11066')",148,CMH,CLT
4521,"Row(_1=u'11066', _2=u'11057')",148,CLT,CMH
4522,"Row(_1=u'12264', _2=u'13244')",148,MEM,IAD
4523,"Row(_1=u'11292', _2=u'13476')",148,MRY,DEN
4524,"Row(_1=u'15024', _2=u'13930')",148,ORD,STT
4525,"Row(_1=u'13930', _2=u'15024')",148,STT,ORD
4526,"Row(_1=u'11986', _2=u'12264')",147,IAD,GRR
4527,"Row(_1=u'14893', _2=u'10821')",147,BWI,SMF
4528,"Row(_1=u'10821', _2=u'14893')",147,SMF,BWI
4529,"Row(_1=u'13244', _2=u'12264')",147,IAD,MEM
4530,"Row(_1=u'11986', _2=u'11042')",146,CLE,GRR
4531,"Row(_1=u'12953', _2=u'14574')",145,ROA,LGA
4532,"Row(_1=u'14574', _2=u'12953')",144,LGA,ROA
4533,"Row(_1=u'11996', _2=u'10693')",143,BNA,GSP
4534,"Row(_1=u'10693', _2=u'11996')",143,GSP,BNA
4535,"Row(_1=u'15356', _2=u'11193')",142,CVG,TTN
4536,"Row(_1=u'11193', _2=u'15356')",142,TTN,CVG
4537,"Row(_1=u'14679', _2=u'11278')",142,DCA,SAN
4538,"Row(_1=u'11292', _2=u'12320')",142,ILG,DEN
4539,"Row(_1=u'12264', _2=u'11986')",142,GRR,IAD
4540,"Row(_1=u'12320', _2=u'11292')",141,DEN,ILG
4541,"Row(_1=u'12206', _2=u'14683')",141,SAT,HRL
4542,"Row(_1=u'12094', _2=u'14747')",141,SEA,HDN
4543,"Row(_1=u'13873', _2=u'13970')",141,OTZ,OME
4544,"Row(_1=u'14683', _2=u'12206')",141,HRL,SAT
4545,"Row(_1=u'11278', _2=u'14679')",141,SAN,DCA
4546,"Row(_1=u'14747', _2=u'12094')",140,HDN,SEA
4547,"Row(_1=u'14570', _2=u'12954')",139,LGB,RNO
4548,"Row(_1=u'12954', _2=u'14570')",139,RNO,LGB
4549,"Row(_1=u'13230', _2=u'11292')",137,DEN,MDT
4550,"Row(_1=u'11292', _2=u'13230')",137,MDT,DEN
4551,"Row(_1=u'10620', _2=u'14747')",136,SEA,BIL
4552,"Row(_1=u'11042', _2=u'14843')",135,SJU,CLE
4553,"Row(_1=u'14843', _2=u'11042')",135,CLE,SJU
4554,"Row(_1=u'14747', _2=u'10620')",135,BIL,SEA
4555,"Row(_1=u'11292', _2=u'12982')",134,LIH,DEN
4556,"Row(_1=u'12982', _2=u'11292')",134,DEN,LIH
4557,"Row(_1=u'14730', _2=u'13487')",134,MSP,SDF
4558,"Row(_1=u'13487', _2=u'14730')",133,SDF,MSP
4559,"Row(_1=u'13577', _2=u'14025')",132,PBG,MYR
4560,"Row(_1=u'12898', _2=u'14635')",132,RSW,LBE
4561,"Row(_1=u'11042', _2=u'15356')",132,TTN,CLE
4562,"Row(_1=u'14635', _2=u'12898')",132,LBE,RSW
4563,"Row(_1=u'14025', _2=u'13577')",132,MYR,PBG
4564,"Row(_1=u'15356', _2=u'11042')",132,CLE,TTN
4565,"Row(_1=u'15356', _2=u'10693')",131,BNA,TTN
4566,"Row(_1=u'10693', _2=u'15356')",131,TTN,BNA
4567,"Row(_1=u'15380', _2=u'11618')",129,EWR,TVC
4568,"Row(_1=u'10423', _2=u'11042')",129,CLE,AUS
4569,"Row(_1=u'11618', _2=u'15380')",129,TVC,EWR
4570,"Row(_1=u'10581', _2=u'11618')",123,EWR,BGR
4571,"Row(_1=u'12758', _2=u'10299')",122,ANC,KOA
4572,"Row(_1=u'11203', _2=u'13487')",122,MSP,CWA
4573,"Row(_1=u'11042', _2=u'10423')",122,AUS,CLE
4574,"Row(_1=u'13487', _2=u'11203')",121,CWA,MSP
4575,"Row(_1=u'10299', _2=u'12758')",121,KOA,ANC
4576,"Row(_1=u'11618', _2=u'10581')",121,BGR,EWR
4577,"Row(_1=u'14730', _2=u'11042')",121,CLE,SDF
4578,"Row(_1=u'12206', _2=u'13487')",120,MSP,HRL
4579,"Row(_1=u'12264', _2=u'14683')",120,SAT,IAD
4580,"Row(_1=u'13487', _2=u'12206')",120,HRL,MSP
4581,"Row(_1=u'13871', _2=u'14771')",119,SFO,OMA
4582,"Row(_1=u'14771', _2=u'13871')",119,OMA,SFO
4583,"Row(_1=u'13502', _2=u'12892')",117,LAX,MTJ
4584,"Row(_1=u'14100', _2=u'10785')",117,BTV,PHL
4585,"Row(_1=u'12892', _2=u'13502')",117,MTJ,LAX
4586,"Row(_1=u'10785', _2=u'14100')",117,PHL,BTV
4587,"Row(_1=u'11618', _2=u'11823')",116,FWA,EWR
4588,"Row(_1=u'11823', _2=u'11618')",115,EWR,FWA
4589,"Row(_1=u'13502', _2=u'10397')",114,ATL,MTJ
4590,"Row(_1=u'14783', _2=u'11057')",114,CLT,SGF
4591,"Row(_1=u'14635', _2=u'13198')",114,MCI,RSW
4592,"Row(_1=u'11057', _2=u'14783')",114,SGF,CLT
4593,"Row(_1=u'13198', _2=u'14635')",114,RSW,MCI
4594,"Row(_1=u'10397', _2=u'13502')",114,MTJ,ATL
4595,"Row(_1=u'13232', _2=u'12320')",113,ILG,MDW
4596,"Row(_1=u'14027', _2=u'11042')",112,CLE,PBI
4597,"Row(_1=u'11042', _2=u'14027')",112,PBI,CLE
4598,"Row(_1=u'14843', _2=u'13487')",111,MSP,SJU
4599,"Row(_1=u'12320', _2=u'13232')",111,MDW,ILG
4600,"Row(_1=u'13487', _2=u'14843')",111,SJU,MSP
4601,"Row(_1=u'14027', _2=u'14843')",110,SJU,PBI
4602,"Row(_1=u'14100', _2=u'10994')",110,CHS,PHL
4603,"Row(_1=u'12264', _2=u'14574')",110,ROA,IAD
4604,"Row(_1=u'10721', _2=u'14893')",110,SMF,BOS
4605,"Row(_1=u'14843', _2=u'14027')",110,PBI,SJU
4606,"Row(_1=u'14893', _2=u'10721')",110,BOS,SMF
4607,"Row(_1=u'10994', _2=u'14100')",110,PHL,CHS
4608,"Row(_1=u'14574', _2=u'12264')",109,IAD,ROA
4609,"Row(_1=u'11996', _2=u'11042')",108,CLE,GSP
4610,"Row(_1=u'11042', _2=u'11996')",108,GSP,CLE
4611,"Row(_1=u'15497', _2=u'14100')",107,PHL,UST
4612,"Row(_1=u'11193', _2=u'13485')",107,MSN,CVG
4613,"Row(_1=u'14100', _2=u'15497')",107,UST,PHL
4614,"Row(_1=u'15027', _2=u'10397')",106,ATL,STX
4615,"Row(_1=u'10397', _2=u'15027')",106,STX,ATL
4616,"Row(_1=u'11146', _2=u'13577')",106,MYR,CRW
4617,"Row(_1=u'13577', _2=u'11146')",106,CRW,MYR
4618,"Row(_1=u'13485', _2=u'11193')",104,CVG,MSN
4619,"Row(_1=u'11267', _2=u'11042')",104,CLE,DAY
4620,"Row(_1=u'14683', _2=u'12264')",104,IAD,SAT
4621,"Row(_1=u'12953', _2=u'15380')",103,TVC,LGA
4622,"Row(_1=u'12339', _2=u'15356')",102,TTN,IND
4623,"Row(_1=u'15356', _2=u'12339')",102,IND,TTN
4624,"Row(_1=u'12320', _2=u'15304')",99,TPA,ILG
4625,"Row(_1=u'13930', _2=u'10620')",99,BIL,ORD
4626,"Row(_1=u'14307', _2=u'14027')",99,PBI,PVD
4627,"Row(_1=u'14027', _2=u'14307')",99,PVD,PBI
4628,"Row(_1=u'10620', _2=u'13930')",99,ORD,BIL
4629,"Row(_1=u'12264', _2=u'15016')",99,STL,IAD
4630,"Row(_1=u'15304', _2=u'12320')",99,ILG,TPA
4631,"Row(_1=u'14843', _2=u'11433')",98,DTW,SJU
4632,"Row(_1=u'11433', _2=u'14843')",98,SJU,DTW
4633,"Row(_1=u'11042', _2=u'13485')",97,MSN,CLE
4634,"Row(_1=u'14100', _2=u'14321')",95,PWM,PHL
4635,"Row(_1=u'15380', _2=u'12953')",95,LGA,TVC
4636,"Row(_1=u'10140', _2=u'11057')",95,CLT,ABQ
4637,"Row(_1=u'11042', _2=u'15096')",95,SYR,CLE
4638,"Row(_1=u'11057', _2=u'10140')",95,ABQ,CLT
4639,"Row(_1=u'14321', _2=u'14100')",95,PHL,PWM
4640,"Row(_1=u'11630', _2=u'14057')",93,PDX,FAI
4641,"Row(_1=u'10257', _2=u'12264')",93,IAD,ALB
4642,"Row(_1=u'14057', _2=u'11630')",93,FAI,PDX
4643,"Row(_1=u'10397', _2=u'11637')",91,FAR,ATL
4644,"Row(_1=u'15016', _2=u'15356')",91,TTN,STL
4645,"Row(_1=u'14122', _2=u'11042')",91,CLE,PIT
4646,"Row(_1=u'13204', _2=u'10685')",90,BMI,MCO
4647,"Row(_1=u'11637', _2=u'10397')",90,ATL,FAR
4648,"Row(_1=u'10685', _2=u'13204')",90,MCO,BMI
4649,"Row(_1=u'15356', _2=u'15016')",90,STL,TTN
4650,"Row(_1=u'11278', _2=u'10154')",89,ACK,DCA
4651,"Row(_1=u'10154', _2=u'11278')",89,DCA,ACK
4652,"Row(_1=u'15376', _2=u'12478')",88,JFK,TUS
4653,"Row(_1=u'12478', _2=u'15376')",88,TUS,JFK
4654,"Row(_1=u'13342', _2=u'15356')",86,TTN,MKE
4655,"Row(_1=u'13158', _2=u'14107')",86,PHX,MAF
4656,"Row(_1=u'14107', _2=u'13158')",86,MAF,PHX
4657,"Row(_1=u'11042', _2=u'11066')",86,CMH,CLE
4658,"Row(_1=u'15356', _2=u'13342')",85,MKE,TTN
4659,"Row(_1=u'13930', _2=u'15497')",85,UST,ORD
4660,"Row(_1=u'15497', _2=u'13930')",85,ORD,UST
4661,"Row(_1=u'11057', _2=u'15027')",85,STX,CLT
4662,"Row(_1=u'15027', _2=u'11057')",85,CLT,STX
4663,"Row(_1=u'14831', _2=u'11057')",84,CLT,SJC
4664,"Row(_1=u'15380', _2=u'10397')",84,ATL,TVC
4665,"Row(_1=u'11057', _2=u'14831')",83,SJC,CLT
4666,"Row(_1=u'12264', _2=u'14027')",83,PBI,IAD
4667,"Row(_1=u'14027', _2=u'12264')",83,IAD,PBI
4668,"Row(_1=u'11066', _2=u'11042')",82,CLE,CMH
4669,"Row(_1=u'14107', _2=u'13502')",81,MTJ,PHX
4670,"Row(_1=u'12391', _2=u'14635')",81,RSW,ISP
4671,"Row(_1=u'13502', _2=u'14107')",81,PHX,MTJ
4672,"Row(_1=u'14635', _2=u'12391')",81,ISP,RSW
4673,"Row(_1=u'11042', _2=u'14122')",80,PIT,CLE
4674,"Row(_1=u'12264', _2=u'10257')",79,ALB,IAD
4675,"Row(_1=u'11337', _2=u'11433')",78,DTW,DLH
4676,"Row(_1=u'10372', _2=u'13487')",78,MSP,ASE
4677,"Row(_1=u'11042', _2=u'11986')",78,GRR,CLE
4678,"Row(_1=u'13487', _2=u'10372')",78,ASE,MSP
4679,"Row(_1=u'10397', _2=u'15380')",77,TVC,ATL
4680,"Row(_1=u'10397', _2=u'12320')",77,ILG,ATL
4681,"Row(_1=u'13487', _2=u'14570')",77,RNO,MSP
4682,"Row(_1=u'12320', _2=u'10397')",77,ATL,ILG
4683,"Row(_1=u'14570', _2=u'13487')",77,MSP,RNO
4684,"Row(_1=u'15497', _2=u'12264')",74,IAD,UST
4685,"Row(_1=u'14986', _2=u'11057')",74,CLT,SRQ
4686,"Row(_1=u'11057', _2=u'14986')",74,SRQ,CLT
4687,"Row(_1=u'12264', _2=u'15497')",74,UST,IAD
4688,"Row(_1=u'12266', _2=u'10849')",73,BZN,IAH
4689,"Row(_1=u'10849', _2=u'12266')",73,IAH,BZN
4690,"Row(_1=u'11648', _2=u'10397')",72,ATL,FCA
4691,"Row(_1=u'10397', _2=u'11648')",72,FCA,ATL
4692,"Row(_1=u'11042', _2=u'11267')",71,DAY,CLE
4693,"Row(_1=u'14193', _2=u'13232')",70,MDW,PNS
4694,"Row(_1=u'11193', _2=u'14679')",70,SAN,CVG
4695,"Row(_1=u'13232', _2=u'14193')",70,PNS,MDW
4696,"Row(_1=u'14150', _2=u'13487')",70,MSP,PLN
4697,"Row(_1=u'13487', _2=u'14150')",70,PLN,MSP
4698,"Row(_1=u'11193', _2=u'14524')",70,RIC,CVG
4699,"Row(_1=u'14679', _2=u'11193')",70,CVG,SAN
4700,"Row(_1=u'11292', _2=u'11630')",68,FAI,DEN
4701,"Row(_1=u'11042', _2=u'10994')",68,CHS,CLE
4702,"Row(_1=u'12441', _2=u'14747')",68,SEA,JAC
4703,"Row(_1=u'14747', _2=u'12441')",68,JAC,SEA
4704,"Row(_1=u'10994', _2=u'11042')",68,CLE,CHS
4705,"Row(_1=u'10140', _2=u'12264')",67,IAD,ABQ
4706,"Row(_1=u'11630', _2=u'11292')",67,DEN,FAI
4707,"Row(_1=u'11042', _2=u'13851')",67,OKC,CLE
4708,"Row(_1=u'13931', _2=u'10693')",66,BNA,ORF
4709,"Row(_1=u'11193', _2=u'14492')",66,RDU,CVG
4710,"Row(_1=u'13485', _2=u'11042')",66,CLE,MSN
4711,"Row(_1=u'10693', _2=u'13931')",66,ORF,BNA
4712,"Row(_1=u'13964', _2=u'11292')",66,DEN,OTH
4713,"Row(_1=u'11292', _2=u'13964')",66,OTH,DEN
4714,"Row(_1=u'13342', _2=u'14100')",65,PHL,MKE
4715,"Row(_1=u'14771', _2=u'13502')",65,MTJ,SFO
4716,"Row(_1=u'15024', _2=u'12266')",65,IAH,STT
4717,"Row(_1=u'12264', _2=u'10140')",65,ABQ,IAD
4718,"Row(_1=u'13502', _2=u'14771')",65,SFO,MTJ
4719,"Row(_1=u'12266', _2=u'15024')",65,STT,IAH
4720,"Row(_1=u'15304', _2=u'13931')",64,ORF,TPA
4721,"Row(_1=u'13502', _2=u'11618')",64,EWR,MTJ
4722,"Row(_1=u'11066', _2=u'14100')",64,PHL,CMH
4723,"Row(_1=u'14100', _2=u'11066')",64,CMH,PHL
4724,"Row(_1=u'14100', _2=u'13342')",64,MKE,PHL
4725,"Row(_1=u'11618', _2=u'13502')",64,MTJ,EWR
4726,"Row(_1=u'13931', _2=u'15304')",64,TPA,ORF
4727,"Row(_1=u'12320', _2=u'11433')",63,DTW,ILG
4728,"Row(_1=u'13204', _2=u'11109')",63,COS,MCO
4729,"Row(_1=u'10666', _2=u'11292')",63,DEN,BLI
4730,"Row(_1=u'11109', _2=u'13204')",63,MCO,COS
4731,"Row(_1=u'11292', _2=u'10666')",63,BLI,DEN
4732,"Row(_1=u'11433', _2=u'12320')",63,ILG,DTW
4733,"Row(_1=u'14492', _2=u'11193')",61,CVG,RDU
4734,"Row(_1=u'12451', _2=u'13931')",61,ORF,JAX
4735,"Row(_1=u'13931', _2=u'12451')",61,JAX,ORF
4736,"Row(_1=u'14711', _2=u'10397')",61,ATL,SCE
4737,"Row(_1=u'12094', _2=u'11618')",60,EWR,HDN
4738,"Row(_1=u'11618', _2=u'12094')",60,HDN,EWR
4739,"Row(_1=u'14524', _2=u'11193')",60,CVG,RIC
4740,"Row(_1=u'10397', _2=u'14711')",60,SCE,ATL
4741,"Row(_1=u'13851', _2=u'11042')",59,CLE,OKC
4742,"Row(_1=u'14794', _2=u'14107')",59,PHX,SGU
4743,"Row(_1=u'14635', _2=u'12320')",59,ILG,RSW
4744,"Row(_1=u'14107', _2=u'14794')",59,SGU,PHX
4745,"Row(_1=u'15048', _2=u'11292')",58,DEN,SUX
4746,"Row(_1=u'11292', _2=u'15048')",58,SUX,DEN
4747,"Row(_1=u'12320', _2=u'14635')",58,RSW,ILG
4748,"Row(_1=u'10821', _2=u'14831')",56,SJC,BWI
4749,"Row(_1=u'13198', _2=u'14683')",56,SAT,MCI
4750,"Row(_1=u'14683', _2=u'13198')",56,MCI,SAT
4751,"Row(_1=u'14831', _2=u'10821')",56,BWI,SJC
4752,"Row(_1=u'11042', _2=u'14057')",55,PDX,CLE
4753,"Row(_1=u'14057', _2=u'11042')",55,CLE,PDX
4754,"Row(_1=u'14908', _2=u'13388')",55,MMH,SNA
4755,"Row(_1=u'13388', _2=u'14908')",55,SNA,MMH
4756,"Row(_1=u'13244', _2=u'12953')",53,LGA,MEM
4757,"Row(_1=u'11697', _2=u'10874')",52,CAK,FLL
4758,"Row(_1=u'15249', _2=u'11697')",52,FLL,TLH
4759,"Row(_1=u'11278', _2=u'11193')",52,CVG,DCA
4760,"Row(_1=u'10874', _2=u'11697')",52,FLL,CAK
4761,"Row(_1=u'14492', _2=u'12339')",52,IND,RDU
4762,"Row(_1=u'11697', _2=u'15249')",52,TLH,FLL
4763,"Row(_1=u'11278', _2=u'14321')",51,PWM,DCA
4764,"Row(_1=u'14321', _2=u'11278')",51,DCA,PWM
4765,"Row(_1=u'14027', _2=u'13232')",50,MDW,PBI
4766,"Row(_1=u'13232', _2=u'14027')",50,PBI,MDW
4767,"Row(_1=u'10397', _2=u'13486')",49,MSO,ATL
4768,"Row(_1=u'13486', _2=u'10397')",49,ATL,MSO
4769,"Row(_1=u'11193', _2=u'11278')",49,DCA,CVG
4770,"Row(_1=u'15380', _2=u'11292')",48,DEN,TVC
4771,"Row(_1=u'12953', _2=u'13244')",48,MEM,LGA
4772,"Row(_1=u'14457', _2=u'12266')",48,IAH,RAP
4773,"Row(_1=u'11193', _2=u'10529')",48,BDL,CVG
4774,"Row(_1=u'11292', _2=u'15380')",48,TVC,DEN
4775,"Row(_1=u'12266', _2=u'14457')",47,RAP,IAH
4776,"Row(_1=u'12892', _2=u'15041')",47,SUN,LAX
4777,"Row(_1=u'10529', _2=u'11193')",47,CVG,BDL
4778,"Row(_1=u'14457', _2=u'10397')",47,ATL,RAP
4779,"Row(_1=u'14635', _2=u'10257')",47,ALB,RSW
4780,"Row(_1=u'10257', _2=u'14635')",47,RSW,ALB
4781,"Row(_1=u'10397', _2=u'14457')",47,RAP,ATL
4782,"Row(_1=u'13930', _2=u'12012')",46,GUC,ORD
4783,"Row(_1=u'12012', _2=u'13930')",46,ORD,GUC
4784,"Row(_1=u'15041', _2=u'12892')",46,LAX,SUN
4785,"Row(_1=u'14025', _2=u'13204')",45,MCO,PBG
4786,"Row(_1=u'12265', _2=u'13204')",45,MCO,IAG
4787,"Row(_1=u'13204', _2=u'12265')",45,IAG,MCO
4788,"Row(_1=u'12264', _2=u'12094')",45,HDN,IAD
4789,"Row(_1=u'13204', _2=u'14025')",45,PBG,MCO
4790,"Row(_1=u'12094', _2=u'12264')",45,IAD,HDN
4791,"Row(_1=u'13232', _2=u'13230')",44,MDT,MDW
4792,"Row(_1=u'13230', _2=u'13232')",44,MDW,MDT
4793,"Row(_1=u'11298', _2=u'14109')",41,PIB,DFW
4794,"Row(_1=u'10397', _2=u'11537')",40,ELM,ATL
4795,"Row(_1=u'11537', _2=u'10397')",39,ATL,ELM
4796,"Row(_1=u'12264', _2=u'12441')",39,JAC,IAD
4797,"Row(_1=u'12441', _2=u'12264')",39,IAD,JAC
4798,"Row(_1=u'12264', _2=u'13796')",39,OAK,IAD
4799,"Row(_1=u'15070', _2=u'11433')",39,DTW,SWF
4800,"Row(_1=u'11433', _2=u'15070')",39,SWF,DTW
4801,"Row(_1=u'11042', _2=u'10257')",38,ALB,CLE
4802,"Row(_1=u'13796', _2=u'12264')",38,IAD,OAK
4803,"Row(_1=u'14082', _2=u'15356')",36,TTN,PGD
4804,"Row(_1=u'12280', _2=u'13487')",36,MSP,IDA
4805,"Row(_1=u'15356', _2=u'14082')",36,PGD,TTN
4806,"Row(_1=u'11042', _2=u'14730')",36,SDF,CLE
4807,"Row(_1=u'13487', _2=u'12280')",36,IDA,MSP
4808,"Row(_1=u'15412', _2=u'13232')",35,MDW,TYS
4809,"Row(_1=u'13232', _2=u'15412')",35,TYS,MDW
4810,"Row(_1=u'10397', _2=u'10469')",35,AZO,ATL
4811,"Row(_1=u'14576', _2=u'11042')",35,CLE,ROC
4812,"Row(_1=u'13930', _2=u'11097')",35,COD,ORD
4813,"Row(_1=u'11433', _2=u'11337')",35,DLH,DTW
4814,"Row(_1=u'ORIGIN_AIRPORT_ID', _2=u'DEST_AIRPORT_ID')",35,DEST,ORIGIN
4815,"Row(_1=u'11097', _2=u'13930')",35,ORD,COD
4816,"Row(_1=u'11624', _2=u'12953')",34,LGA,EYW
4817,"Row(_1=u'12094', _2=u'13930')",34,ORD,HDN
4818,"Row(_1=u'12953', _2=u'10849')",34,BZN,LGA
4819,"Row(_1=u'10469', _2=u'10397')",34,ATL,AZO
4820,"Row(_1=u'13204', _2=u'13485')",34,MSN,MCO
4821,"Row(_1=u'10849', _2=u'12953')",34,LGA,BZN
4822,"Row(_1=u'12953', _2=u'11624')",34,EYW,LGA
4823,"Row(_1=u'13930', _2=u'12094')",34,HDN,ORD
4824,"Row(_1=u'13485', _2=u'13204')",34,MCO,MSN
4825,"Row(_1=u'10257', _2=u'11042')",33,CLE,ALB
4826,"Row(_1=u'12896', _2=u'14107')",32,PHX,LBB
4827,"Row(_1=u'14107', _2=u'13244')",32,MEM,PHX
4828,"Row(_1=u'15096', _2=u'11278')",32,DCA,SYR
4829,"Row(_1=u'13495', _2=u'11042')",32,CLE,MSY
4830,"Row(_1=u'14107', _2=u'12896')",32,LBB,PHX
4831,"Row(_1=u'11278', _2=u'15096')",31,SYR,DCA
4832,"Row(_1=u'11433', _2=u'11203')",31,CWA,DTW
4833,"Row(_1=u'14307', _2=u'11042')",31,CLE,PVD
4834,"Row(_1=u'13244', _2=u'14107')",31,PHX,MEM
4835,"Row(_1=u'13296', _2=u'11042')",31,CLE,MHT
4836,"Row(_1=u'11042', _2=u'13495')",31,MSY,CLE
4837,"Row(_1=u'12094', _2=u'14771')",31,SFO,HDN
4838,"Row(_1=u'14771', _2=u'12094')",31,HDN,SFO
4839,"Row(_1=u'11042', _2=u'13296')",30,MHT,CLE
4840,"Row(_1=u'11042', _2=u'14307')",30,PVD,CLE
4841,"Row(_1=u'11203', _2=u'11433')",30,DTW,CWA
4842,"Row(_1=u'10299', _2=u'11618')",30,EWR,ANC
4843,"Row(_1=u'11618', _2=u'10299')",30,ANC,EWR
4844,"Row(_1=u'10423', _2=u'10140')",29,ABQ,AUS
4845,"Row(_1=u'10140', _2=u'10423')",29,AUS,ABQ
4846,"Row(_1=u'12191', _2=u'12896')",29,LBB,HOU
4847,"Row(_1=u'11057', _2=u'11423')",29,DSM,CLT
4848,"Row(_1=u'11423', _2=u'11057')",29,CLT,DSM
4849,"Row(_1=u'12896', _2=u'12191')",29,HOU,LBB
4850,"Row(_1=u'14321', _2=u'13232')",27,MDW,PWM
4851,"Row(_1=u'14869', _2=u'12191')",27,HOU,SLC
4852,"Row(_1=u'13204', _2=u'11423')",27,DSM,MCO
4853,"Row(_1=u'14100', _2=u'14082')",27,PGD,PHL
4854,"Row(_1=u'11423', _2=u'13204')",27,MCO,DSM
4855,"Row(_1=u'12191', _2=u'14869')",27,SLC,HOU
4856,"Row(_1=u'11057', _2=u'14730')",27,SDF,CLT
4857,"Row(_1=u'14082', _2=u'14100')",27,PHL,PGD
4858,"Row(_1=u'14730', _2=u'11057')",27,CLT,SDF
4859,"Row(_1=u'13232', _2=u'14321')",27,PWM,MDW
4860,"Row(_1=u'11618', _2=u'10868')",26,CAE,EWR
4861,"Row(_1=u'10868', _2=u'11618')",26,EWR,CAE
4862,"Row(_1=u'10397', _2=u'13184')",25,MBS,ATL
4863,"Row(_1=u'11278', _2=u'12217')",24,HSV,DCA
4864,"Row(_1=u'12217', _2=u'11278')",24,DCA,HSV
4865,"Row(_1=u'12884', _2=u'10397')",23,ATL,LAN
4866,"Row(_1=u'10397', _2=u'12884')",22,LAN,ATL
4867,"Row(_1=u'11697', _2=u'13296')",22,MHT,FLL
4868,"Row(_1=u'13296', _2=u'11697')",22,FLL,MHT
4869,"Row(_1=u'13244', _2=u'13198')",22,MCI,MEM
4870,"Row(_1=u'15389', _2=u'14771')",21,SFO,TWF
4871,"Row(_1=u'13184', _2=u'10397')",20,ATL,MBS
4872,"Row(_1=u'14150', _2=u'11013')",20,CIU,PLN
