,ROUTE,(delay_count / count),delay_count,count
3658,"Row(_1=u'SMF', _2=u'OGG')",0.162921348315,29,178
3659,"Row(_1=u'PSC', _2=u'SEA')",0.162790697674,42,258
3660,"Row(_1=u'DFW', _2=u'OAK')",0.162790697674,14,86
3661,"Row(_1=u'TPA', _2=u'DCA')",0.162717219589,206,1266
3662,"Row(_1=u'PNS', _2=u'MIA')",0.162601626016,40,246
3663,"Row(_1=u'MIA', _2=u'DTW')",0.162568306011,119,732
3664,"Row(_1=u'BOS', _2=u'CMH')",0.162337662338,25,154
3665,"Row(_1=u'MSP', _2=u'SLC')",0.162255466053,141,869
3666,"Row(_1=u'ATL', _2=u'TUL')",0.162196679438,127,783
3667,"Row(_1=u'CLT', _2=u'CMH')",0.162162162162,6,37
3668,"Row(_1=u'PHL', _2=u'JAX')",0.162162162162,30,185
3669,"Row(_1=u'MDW', _2=u'LIT')",0.162162162162,18,111
3670,"Row(_1=u'FAR', _2=u'SLC')",0.162162162162,6,37
3671,"Row(_1=u'SFO', _2=u'ATL')",0.162144275314,245,1511
3672,"Row(_1=u'MDT', _2=u'ATL')",0.162055335968,82,506
3673,"Row(_1=u'MCO', _2=u'BWI')",0.162055335968,287,1771
3674,"Row(_1=u'IAH', _2=u'BRO')",0.162020905923,93,574
3675,"Row(_1=u'MCO', _2=u'IND')",0.161825726141,117,723
3676,"Row(_1=u'MSP', _2=u'RHI')",0.161764705882,55,340
3677,"Row(_1=u'ACT', _2=u'DFW')",0.161629434954,123,761
3678,"Row(_1=u'BNA', _2=u'PHX')",0.161559888579,58,359
3679,"Row(_1=u'ATL', _2=u'ILM')",0.16149870801,125,774
3680,"Row(_1=u'OKC', _2=u'HOU')",0.16149068323,104,644
3681,"Row(_1=u'BNA', _2=u'DTW')",0.161417322835,164,1016
3682,"Row(_1=u'ATL', _2=u'TRI')",0.161356628983,157,973
3683,"Row(_1=u'SNA', _2=u'DFW')",0.161354581673,243,1506
3684,"Row(_1=u'PDX', _2=u'BUR')",0.161350844278,86,533
3685,"Row(_1=u'MTJ', _2=u'SFO')",0.161290322581,5,31
3686,"Row(_1=u'PHX', _2=u'SGU')",0.161290322581,5,31
3687,"Row(_1=u'STL', _2=u'PIT')",0.161290322581,5,31
3688,"Row(_1=u'LAS', _2=u'COS')",0.161290322581,5,31
3689,"Row(_1=u'PBG', _2=u'MCO')",0.161290322581,5,31
3690,"Row(_1=u'SFO', _2=u'OMA')",0.161290322581,5,31
3691,"Row(_1=u'SMF', _2=u'BWI')",0.161290322581,5,31
3692,"Row(_1=u'ALB', _2=u'IAD')",0.161290322581,5,31
3693,"Row(_1=u'COS', _2=u'LAS')",0.161290322581,5,31
3694,"Row(_1=u'JNU', _2=u'SIT')",0.161194029851,54,335
3695,"Row(_1=u'SAN', _2=u'SEA')",0.161146496815,253,1570
3696,"Row(_1=u'BOS', _2=u'CLE')",0.161129568106,97,602
3697,"Row(_1=u'ELP', _2=u'DAL')",0.161111111111,116,720
3698,"Row(_1=u'JAX', _2=u'BNA')",0.161073825503,72,447
3699,"Row(_1=u'PIT', _2=u'MCO')",0.161006289308,128,795
3700,"Row(_1=u'STL', _2=u'DTW')",0.1609375,103,640
3701,"Row(_1=u'DTW', _2=u'SRQ')",0.16091954023,14,87
3702,"Row(_1=u'PIT', _2=u'DAL')",0.16091954023,14,87
3703,"Row(_1=u'IAH', _2=u'LCH')",0.160852713178,83,516
3704,"Row(_1=u'SAT', _2=u'DTW')",0.160804020101,32,199
3705,"Row(_1=u'OMA', _2=u'PHX')",0.160789844852,114,709
3706,"Row(_1=u'TLH', _2=u'MIA')",0.16077170418,50,311
3707,"Row(_1=u'PAH', _2=u'ORD')",0.16077170418,50,311
3708,"Row(_1=u'MIA', _2=u'PHX')",0.160756501182,68,423
3709,"Row(_1=u'SDF', _2=u'MIA')",0.160714285714,9,56
3710,"Row(_1=u'SAN', _2=u'MIA')",0.160714285714,36,224
3711,"Row(_1=u'PSC', _2=u'SFO')",0.160714285714,27,168
3712,"Row(_1=u'PHX', _2=u'ANC')",0.160714285714,36,224
3713,"Row(_1=u'RDU', _2=u'CLT')",0.16067146283,201,1251
3714,"Row(_1=u'SEA', _2=u'ONT')",0.160621761658,62,386
3715,"Row(_1=u'TPA', _2=u'LAX')",0.160583941606,44,274
3716,"Row(_1=u'DAL', _2=u'DCA')",0.160576923077,167,1040
3717,"Row(_1=u'IAD', _2=u'PVD')",0.16049382716,13,81
3718,"Row(_1=u'MSY', _2=u'MCI')",0.160427807487,30,187
3719,"Row(_1=u'CHA', _2=u'DTW')",0.160377358491,34,212
3720,"Row(_1=u'DTW', _2=u'BWI')",0.160340821069,207,1291
3721,"Row(_1=u'DEN', _2=u'HYS')",0.160337552743,38,237
3722,"Row(_1=u'SLC', _2=u'PIH')",0.160305343511,63,393
3723,"Row(_1=u'MHT', _2=u'DTW')",0.160305343511,21,131
3724,"Row(_1=u'OKC', _2=u'STL')",0.16015625,41,256
3725,"Row(_1=u'ATL', _2=u'SMF')",0.160142348754,45,281
3726,"Row(_1=u'RDU', _2=u'ATL')",0.160132067685,388,2423
3727,"Row(_1=u'ATL', _2=u'JAX')",0.160110149489,407,2542
3728,"Row(_1=u'MCO', _2=u'IAH')",0.16,228,1425
3729,"Row(_1=u'MIA', _2=u'SAT')",0.16,12,75
3730,"Row(_1=u'HLN', _2=u'DEN')",0.16,28,175
3731,"Row(_1=u'LBE', _2=u'RSW')",0.16,8,50
3732,"Row(_1=u'ICT', _2=u'MDW')",0.16,40,250
3733,"Row(_1=u'BNA', _2=u'SAN')",0.16,28,175
3734,"Row(_1=u'PDX', _2=u'HOU')",0.16,4,25
3735,"Row(_1=u'ICT', _2=u'LAS')",0.16,28,175
3736,"Row(_1=u'PHX', _2=u'FAT')",0.159793814433,62,388
3737,"Row(_1=u'OMA', _2=u'ATL')",0.159547738693,127,796
3738,"Row(_1=u'BDL', _2=u'MDW')",0.159523809524,67,420
3739,"Row(_1=u'ECP', _2=u'IAH')",0.159509202454,26,163
3740,"Row(_1=u'MEM', _2=u'LAX')",0.159420289855,22,138
3741,"Row(_1=u'MCI', _2=u'CLT')",0.159375,102,640
3742,"Row(_1=u'MCO', _2=u'CLT')",0.159365079365,251,1575
3743,"Row(_1=u'SAT', _2=u'ELP')",0.159292035398,54,339
3744,"Row(_1=u'DCA', _2=u'PDX')",0.159090909091,28,176
3745,"Row(_1=u'SMF', _2=u'DEN')",0.159072079536,192,1207
3746,"Row(_1=u'GEG', _2=u'DEN')",0.159059474412,115,723
3747,"Row(_1=u'CLT', _2=u'PIT')",0.15900233827,204,1283
3748,"Row(_1=u'IAH', _2=u'DCA')",0.158980582524,131,824
3749,"Row(_1=u'SLC', _2=u'COD')",0.158974358974,31,195
3750,"Row(_1=u'CLT', _2=u'ATL')",0.158970976253,482,3032
3751,"Row(_1=u'MSP', _2=u'ABR')",0.158959537572,55,346
3752,"Row(_1=u'STX', _2=u'MIA')",0.158940397351,48,302
3753,"Row(_1=u'PDX', _2=u'SNA')",0.158878504673,102,642
3754,"Row(_1=u'SJC', _2=u'PHX')",0.158878504673,255,1605
3755,"Row(_1=u'HNL', _2=u'LAX')",0.158742044178,424,2671
3756,"Row(_1=u'BFL', _2=u'IAH')",0.15873015873,30,189
3757,"Row(_1=u'SNA', _2=u'ORD')",0.158549222798,153,965
3758,"Row(_1=u'IAH', _2=u'STL')",0.158536585366,52,328
3759,"Row(_1=u'AUS', _2=u'PHL')",0.158415841584,16,101
3760,"Row(_1=u'VPS', _2=u'ATL')",0.158396946565,166,1048
3761,"Row(_1=u'TUL', _2=u'STL')",0.158371040724,35,221
3762,"Row(_1=u'BNA', _2=u'SAT')",0.158227848101,50,316
3763,"Row(_1=u'BUR', _2=u'DEN')",0.15821812596,103,651
3764,"Row(_1=u'MCO', _2=u'CVG')",0.158102766798,80,506
3765,"Row(_1=u'LAS', _2=u'MIA')",0.158102766798,120,759
3766,"Row(_1=u'SEA', _2=u'KTN')",0.158095238095,83,525
3767,"Row(_1=u'SEA', _2=u'AUS')",0.158088235294,43,272
3768,"Row(_1=u'ALB', _2=u'CLT')",0.158024691358,64,405
3769,"Row(_1=u'INL', _2=u'BRD')",0.157894736842,6,38
3770,"Row(_1=u'SLC', _2=u'ONT')",0.157894736842,81,513
3771,"Row(_1=u'RKS', _2=u'DEN')",0.157894736842,51,323
3772,"Row(_1=u'ALB', _2=u'MDW')",0.157894736842,54,342
3773,"Row(_1=u'KTN', _2=u'WRG')",0.157894736842,27,171
3774,"Row(_1=u'WRG', _2=u'KTN')",0.157894736842,27,171
3775,"Row(_1=u'PIT', _2=u'MSP')",0.157692307692,41,260
3776,"Row(_1=u'VPS', _2=u'IAH')",0.157608695652,58,368
3777,"Row(_1=u'ATL', _2=u'EYW')",0.157575757576,130,825
3778,"Row(_1=u'IND', _2=u'DCA')",0.157556270096,49,311
3779,"Row(_1=u'AUS', _2=u'JFK')",0.157552083333,121,768
3780,"Row(_1=u'FAY', _2=u'ATL')",0.157526254376,135,857
3781,"Row(_1=u'LAS', _2=u'IAH')",0.157501697217,232,1473
3782,"Row(_1=u'IAH', _2=u'LFT')",0.157495256167,166,1054
3783,"Row(_1=u'LAS', _2=u'BWI')",0.157480314961,120,762
3784,"Row(_1=u'ELP', _2=u'DFW')",0.157394843962,116,737
3785,"Row(_1=u'BZN', _2=u'SLC')",0.157323688969,87,553
3786,"Row(_1=u'HNL', _2=u'SMF')",0.157303370787,28,178
3787,"Row(_1=u'SEA', _2=u'MKE')",0.157258064516,39,248
3788,"Row(_1=u'CSG', _2=u'ATL')",0.157258064516,78,496
3789,"Row(_1=u'CMH', _2=u'ATL')",0.157004830918,260,1656
3790,"Row(_1=u'SLC', _2=u'RDU')",0.156862745098,8,51
3791,"Row(_1=u'MCO', _2=u'ROC')",0.156862745098,32,204
3792,"Row(_1=u'SEA', _2=u'MIA')",0.156862745098,32,204
3793,"Row(_1=u'SNA', _2=u'PDX')",0.156832298137,101,644
3794,"Row(_1=u'FSM', _2=u'ATL')",0.156812339332,61,389
3795,"Row(_1=u'BOI', _2=u'IAH')",0.15671641791,21,134
3796,"Row(_1=u'CLT', _2=u'BNA')",0.156675749319,115,734
3797,"Row(_1=u'ATL', _2=u'DCA')",0.156661316212,488,3115
3798,"Row(_1=u'SMF', _2=u'LGB')",0.15652173913,54,345
3799,"Row(_1=u'FLL', _2=u'HOU')",0.15649867374,59,377
3800,"Row(_1=u'SJC', _2=u'AUS')",0.156441717791,51,326
3801,"Row(_1=u'LAS', _2=u'TPA')",0.15625,40,256
3802,"Row(_1=u'SAN', _2=u'PHL')",0.156164383562,57,365
3803,"Row(_1=u'GCC', _2=u'SLC')",0.156069364162,27,173
3804,"Row(_1=u'COS', _2=u'DFW')",0.156057494867,76,487
3805,"Row(_1=u'STT', _2=u'SJU')",0.156028368794,66,423
3806,"Row(_1=u'DCA', _2=u'MCI')",0.156028368794,44,282
3807,"Row(_1=u'ATL', _2=u'RSW')",0.156017830609,315,2019
3808,"Row(_1=u'ATL', _2=u'LEX')",0.156007751938,161,1032
3809,"Row(_1=u'MCO', _2=u'BHM')",0.155988857939,56,359
3810,"Row(_1=u'RIC', _2=u'IAD')",0.155963302752,17,109
3811,"Row(_1=u'ATL', _2=u'GSP')",0.155948553055,194,1244
3812,"Row(_1=u'PBI', _2=u'DFW')",0.155925155925,75,481
3813,"Row(_1=u'PSC', _2=u'MSP')",0.155844155844,12,77
3814,"Row(_1=u'ATL', _2=u'ECP')",0.15578465063,136,873
3815,"Row(_1=u'BDL', _2=u'ATL')",0.15572519084,204,1310
3816,"Row(_1=u'STL', _2=u'ATL')",0.155629139073,282,1812
3817,"Row(_1=u'SMF', _2=u'PHX')",0.155555555556,259,1665
3818,"Row(_1=u'ATL', _2=u'FAY')",0.155555555556,133,855
3819,"Row(_1=u'STL', _2=u'AUS')",0.155555555556,14,90
3820,"Row(_1=u'BNA', _2=u'OAK')",0.155555555556,14,90
3821,"Row(_1=u'DTW', _2=u'DAL')",0.155555555556,14,90
3822,"Row(_1=u'ATL', _2=u'ICT')",0.155511811024,79,508
3823,"Row(_1=u'TPA', _2=u'DFW')",0.155500413565,188,1209
3824,"Row(_1=u'AUS', _2=u'MSY')",0.155440414508,30,193
3825,"Row(_1=u'PHX', _2=u'MSP')",0.155389640691,333,2143
3826,"Row(_1=u'TPA', _2=u'MCI')",0.155339805825,32,206
3827,"Row(_1=u'GNV', _2=u'MIA')",0.155339805825,32,206
3828,"Row(_1=u'MIA', _2=u'GNV')",0.155339805825,32,206
3829,"Row(_1=u'BUR', _2=u'PDX')",0.155303030303,82,528
3830,"Row(_1=u'FLL', _2=u'BNA')",0.155172413793,72,464
3831,"Row(_1=u'BHM', _2=u'TPA')",0.155015197568,51,329
3832,"Row(_1=u'PHX', _2=u'GJT')",0.155009451796,82,529
3833,"Row(_1=u'BQN', _2=u'MCO')",0.155,31,200
3834,"Row(_1=u'JNU', _2=u'ANC')",0.154958677686,75,484
3835,"Row(_1=u'SAN', _2=u'MCO')",0.154929577465,44,284
3836,"Row(_1=u'LAS', _2=u'DFW')",0.154916067146,323,2085
3837,"Row(_1=u'BUF', _2=u'MCO')",0.154855643045,118,762
3838,"Row(_1=u'SLC', _2=u'BOI')",0.154846335697,131,846
3839,"Row(_1=u'CAK', _2=u'ATL')",0.154795821462,163,1053
3840,"Row(_1=u'SLC', _2=u'SAN')",0.154793315743,176,1137
3841,"Row(_1=u'SNA', _2=u'PHX')",0.154779233382,319,2061
3842,"Row(_1=u'TPA', _2=u'LAS')",0.154761904762,39,252
3843,"Row(_1=u'SLC', _2=u'MDW')",0.154696132597,56,362
3844,"Row(_1=u'TPA', _2=u'MSP')",0.154681139756,114,737
3845,"Row(_1=u'MDW', _2=u'OKC')",0.154639175258,30,194
3846,"Row(_1=u'PDX', _2=u'PHX')",0.154592496766,239,1546
3847,"Row(_1=u'MSN', _2=u'MSP')",0.154545454545,85,550
3848,"Row(_1=u'AUS', _2=u'SAN')",0.154545454545,51,330
3849,"Row(_1=u'GSO', _2=u'ATL')",0.154530744337,191,1236
3850,"Row(_1=u'CAE', _2=u'ATL')",0.154509803922,197,1275
3851,"Row(_1=u'DAY', _2=u'ATL')",0.154460719041,116,751
3852,"Row(_1=u'CVG', _2=u'MCO')",0.154455445545,78,505
3853,"Row(_1=u'FLL', _2=u'MSY')",0.154411764706,84,544
3854,"Row(_1=u'LAX', _2=u'BWI')",0.154398563734,86,557
3855,"Row(_1=u'MSY', _2=u'SAN')",0.154362416107,23,149
3856,"Row(_1=u'SLC', _2=u'GEG')",0.154340836013,96,622
3857,"Row(_1=u'FLL', _2=u'DTW')",0.154320987654,200,1296
3858,"Row(_1=u'OMA', _2=u'SEA')",0.154285714286,27,175
3859,"Row(_1=u'SLC', _2=u'MSO')",0.154150197628,78,506
3860,"Row(_1=u'TPA', _2=u'MIA')",0.154135338346,164,1064
3861,"Row(_1=u'CLE', _2=u'MKE')",0.154088050314,49,318
3862,"Row(_1=u'IND', _2=u'CLT')",0.154034229829,63,409
3863,"Row(_1=u'ATL', _2=u'CMH')",0.154031287605,256,1662
3864,"Row(_1=u'OMA', _2=u'DFW')",0.153963414634,101,656
3865,"Row(_1=u'KTN', _2=u'JNU')",0.153846153846,26,169
3866,"Row(_1=u'BWI', _2=u'PHL')",0.153846153846,8,52
3867,"Row(_1=u'ISP', _2=u'RSW')",0.153846153846,2,13
3868,"Row(_1=u'IAD', _2=u'MSY')",0.153846153846,22,143
3869,"Row(_1=u'ATL', _2=u'MSP')",0.153846153846,372,2418
3870,"Row(_1=u'PSG', _2=u'JNU')",0.153846153846,26,169
3871,"Row(_1=u'CHS', _2=u'FLL')",0.153846153846,14,91
3872,"Row(_1=u'CHS', _2=u'HOU')",0.153846153846,22,143
3873,"Row(_1=u'MIA', _2=u'RDU')",0.153846153846,88,572
3874,"Row(_1=u'BKG', _2=u'HOU')",0.153846153846,4,26
3875,"Row(_1=u'DSM', _2=u'MCO')",0.153846153846,2,13
3876,"Row(_1=u'FAR', _2=u'ATL')",0.153846153846,6,39
3877,"Row(_1=u'OKC', _2=u'DTW')",0.153846153846,26,169
3878,"Row(_1=u'MSP', _2=u'DIK')",0.153846153846,24,156
3879,"Row(_1=u'STL', _2=u'TTN')",0.153846153846,2,13
3880,"Row(_1=u'DFW', _2=u'CLT')",0.15373631604,323,2101
3881,"Row(_1=u'DFW', _2=u'BDL')",0.153623188406,53,345
3882,"Row(_1=u'TPA', _2=u'BUF')",0.153614457831,51,332
3883,"Row(_1=u'PHX', _2=u'MRY')",0.153409090909,54,352
3884,"Row(_1=u'CRP', _2=u'IAH')",0.15329218107,149,972
3885,"Row(_1=u'BOI', _2=u'MSP')",0.153256704981,40,261
3886,"Row(_1=u'MSP', _2=u'SNA')",0.153172866521,70,457
3887,"Row(_1=u'PIT', _2=u'HOU')",0.153005464481,28,183
3888,"Row(_1=u'HOU', _2=u'PHX')",0.152974504249,108,706
3889,"Row(_1=u'IAD', _2=u'MDW')",0.152941176471,52,340
3890,"Row(_1=u'SAN', _2=u'ORD')",0.152892561983,185,1210
3891,"Row(_1=u'TUL', _2=u'SLC')",0.152866242038,24,157
3892,"Row(_1=u'TPA', _2=u'IAH')",0.152762730228,141,923
3893,"Row(_1=u'KTN', _2=u'SEA')",0.152671755725,80,524
3894,"Row(_1=u'JAX', _2=u'HOU')",0.152631578947,29,190
3895,"Row(_1=u'HOU', _2=u'ECP')",0.152610441767,38,249
3896,"Row(_1=u'MTJ', _2=u'ATL')",0.152542372881,9,59
3897,"Row(_1=u'AUS', _2=u'PHX')",0.152542372881,126,826
3898,"Row(_1=u'AVP', _2=u'EWR')",0.152542372881,9,59
3899,"Row(_1=u'DCA', _2=u'SLC')",0.15243902439,50,328
3900,"Row(_1=u'GSO', _2=u'MIA')",0.152380952381,16,105
3901,"Row(_1=u'SAT', _2=u'BNA')",0.152380952381,48,315
3902,"Row(_1=u'CMH', _2=u'BOS')",0.152317880795,23,151
3903,"Row(_1=u'SLC', _2=u'MFR')",0.152298850575,53,348
3904,"Row(_1=u'SFO', _2=u'DTW')",0.152284263959,90,591
3905,"Row(_1=u'SLC', _2=u'AUS')",0.15223880597,51,335
3906,"Row(_1=u'ATL', _2=u'IAD')",0.152232746955,225,1478
3907,"Row(_1=u'ANC', _2=u'KOA')",0.152173913043,7,46
3908,"Row(_1=u'ANC', _2=u'ADK')",0.152173913043,7,46
3909,"Row(_1=u'LAX', _2=u'BFL')",0.152173913043,7,46
3910,"Row(_1=u'LAX', _2=u'IAD')",0.151884057971,262,1725
3911,"Row(_1=u'MSY', _2=u'HOU')",0.151858853182,241,1587
3912,"Row(_1=u'GRR', _2=u'ATL')",0.151702786378,98,646
3913,"Row(_1=u'FAT', _2=u'SAN')",0.151685393258,27,178
3914,"Row(_1=u'RDU', _2=u'BNA')",0.151675485009,86,567
3915,"Row(_1=u'SEA', _2=u'ORD')",0.15165336374,266,1754
3916,"Row(_1=u'IND', _2=u'BWI')",0.151648351648,69,455
3917,"Row(_1=u'MEM', _2=u'MSP')",0.151515151515,30,198
3918,"Row(_1=u'MYR', _2=u'DTW')",0.151515151515,5,33
3919,"Row(_1=u'STX', _2=u'ATL')",0.151515151515,5,33
3920,"Row(_1=u'ATL', _2=u'STX')",0.151515151515,5,33
3921,"Row(_1=u'MCO', _2=u'HOU')",0.151476251605,118,779
3922,"Row(_1=u'IND', _2=u'ATL')",0.151465798046,279,1842
3923,"Row(_1=u'HOU', _2=u'PIT')",0.151351351351,28,185
3924,"Row(_1=u'SCC', _2=u'BRW')",0.151335311573,51,337
3925,"Row(_1=u'IND', _2=u'MSP')",0.151335311573,51,337
3926,"Row(_1=u'MAF', _2=u'DAL')",0.151282051282,118,780
3927,"Row(_1=u'IAH', _2=u'HRL')",0.151228733459,80,529
3928,"Row(_1=u'LFT', _2=u'IAH')",0.151228733459,160,1058
3929,"Row(_1=u'BDL', _2=u'DEN')",0.151219512195,31,205
3930,"Row(_1=u'SLC', _2=u'CVG')",0.151162790698,39,258
3931,"Row(_1=u'ATL', _2=u'ABQ')",0.151098901099,55,364
3932,"Row(_1=u'ATL', _2=u'SAV')",0.15090403338,217,1438
3933,"Row(_1=u'MYR', _2=u'ATL')",0.150779896014,87,577
3934,"Row(_1=u'LGB', _2=u'SLC')",0.150763358779,158,1048
3935,"Row(_1=u'CLT', _2=u'MEM')",0.150717703349,63,418
3936,"Row(_1=u'SEA', _2=u'PHX')",0.150714285714,422,2800
3937,"Row(_1=u'LAS', _2=u'IAD')",0.150684931507,66,438
3938,"Row(_1=u'JAX', _2=u'DFW')",0.150684931507,88,584
3939,"Row(_1=u'PIB', _2=u'MEI')",0.150684931507,22,146
3940,"Row(_1=u'MFE', _2=u'IAH')",0.150657229525,149,989
3941,"Row(_1=u'PHX', _2=u'SBA')",0.150617283951,61,405
3942,"Row(_1=u'ATL', _2=u'RIC')",0.150609080842,272,1806
3943,"Row(_1=u'OGG', _2=u'SFO')",0.150579150579,117,777
3944,"Row(_1=u'JAX', _2=u'CLT')",0.150568181818,159,1056
3945,"Row(_1=u'ATL', _2=u'MSY')",0.150529500756,398,2644
3946,"Row(_1=u'ATL', _2=u'ALB')",0.150515463918,73,485
3947,"Row(_1=u'MSP', _2=u'HIB')",0.150501672241,45,299
3948,"Row(_1=u'BNA', _2=u'STL')",0.150470219436,48,319
3949,"Row(_1=u'PHX', _2=u'CLT')",0.150423728814,213,1416
3950,"Row(_1=u'OMA', _2=u'SLC')",0.150406504065,37,246
3951,"Row(_1=u'RIC', _2=u'DTW')",0.15037593985,60,399
3952,"Row(_1=u'ATL', _2=u'GPT')",0.15037593985,100,665
3953,"Row(_1=u'GPT', _2=u'ATL')",0.15037593985,100,665
3954,"Row(_1=u'MKE', _2=u'STL')",0.15034965035,43,286
3955,"Row(_1=u'MCO', _2=u'MCI')",0.150326797386,69,459
3956,"Row(_1=u'IAD', _2=u'RDU')",0.150326797386,23,153
3957,"Row(_1=u'ATL', _2=u'SJU')",0.150295857988,127,845
3958,"Row(_1=u'PDX', _2=u'MSP')",0.150259067358,87,579
3959,"Row(_1=u'IAD', _2=u'SEA')",0.150224215247,67,446
3960,"Row(_1=u'CLE', _2=u'BWI')",0.150165016502,91,606
3961,"Row(_1=u'SEA', _2=u'LIH')",0.150159744409,47,313
3962,"Row(_1=u'PBI', _2=u'CLT')",0.15,144,960
3963,"Row(_1=u'ATL', _2=u'MTJ')",0.15,9,60
3964,"Row(_1=u'MSN', _2=u'DTW')",0.14976599064,96,641
3965,"Row(_1=u'CLT', _2=u'DTW')",0.149715729627,237,1583
3966,"Row(_1=u'ATL', _2=u'STL')",0.149697303247,272,1817
3967,"Row(_1=u'ATL', _2=u'DSM')",0.149625935162,60,401
3968,"Row(_1=u'CAK', _2=u'MCO')",0.14953271028,48,321
3969,"Row(_1=u'KTN', _2=u'SIT')",0.149425287356,26,174
3970,"Row(_1=u'ATL', _2=u'CLT')",0.14932276181,452,3027
3971,"Row(_1=u'ORF', _2=u'MDW')",0.148936170213,35,235
3972,"Row(_1=u'OGG', _2=u'SAN')",0.148936170213,28,188
3973,"Row(_1=u'PSP', _2=u'PHX')",0.148910411622,123,826
3974,"Row(_1=u'PBI', _2=u'ATL')",0.148877691251,325,2183
3975,"Row(_1=u'TPA', _2=u'SAT')",0.14880952381,25,168
3976,"Row(_1=u'HPN', _2=u'RSW')",0.14880952381,25,168
3977,"Row(_1=u'MCO', _2=u'LAS')",0.148760330579,72,484
3978,"Row(_1=u'ORD', _2=u'ANC')",0.148760330579,18,121
3979,"Row(_1=u'BWI', _2=u'MSP')",0.148619957537,70,471
3980,"Row(_1=u'SLC', _2=u'EUG')",0.148571428571,52,350
3981,"Row(_1=u'SLC', _2=u'RNO')",0.148550724638,82,552
3982,"Row(_1=u'RNO', _2=u'DFW')",0.1484375,57,384
3983,"Row(_1=u'ELP', _2=u'IAH')",0.148387096774,115,775
3984,"Row(_1=u'TPA', _2=u'PHX')",0.148282097649,82,553
3985,"Row(_1=u'MSP', _2=u'APN')",0.148148148148,4,27
3986,"Row(_1=u'FAI', _2=u'SCC')",0.148148148148,4,27
3987,"Row(_1=u'PVD', _2=u'PHL')",0.148148148148,32,216
3988,"Row(_1=u'DAL', _2=u'BKG')",0.148148148148,4,27
3989,"Row(_1=u'BFL', _2=u'DEN')",0.147909967846,46,311
3990,"Row(_1=u'PHX', _2=u'OMA')",0.147887323944,105,710
3991,"Row(_1=u'TUL', _2=u'IAH')",0.147859922179,152,1028
3992,"Row(_1=u'STT', _2=u'MIA')",0.147810218978,81,548
3993,"Row(_1=u'SBA', _2=u'SEA')",0.147727272727,26,176
3994,"Row(_1=u'RIC', _2=u'MCO')",0.147727272727,52,352
3995,"Row(_1=u'TUS', _2=u'PDX')",0.147727272727,26,176
3996,"Row(_1=u'LAS', _2=u'DTW')",0.147710487445,200,1354
3997,"Row(_1=u'GEG', _2=u'SLC')",0.147672552167,92,623
3998,"Row(_1=u'IND', _2=u'TPA')",0.147577092511,67,454
3999,"Row(_1=u'TPA', _2=u'IND')",0.147321428571,66,448
4000,"Row(_1=u'DCA', _2=u'ATL')",0.1473042362,459,3116
4001,"Row(_1=u'FAT', _2=u'PHX')",0.147286821705,57,387
4002,"Row(_1=u'SAN', _2=u'EWR')",0.147286821705,76,516
4003,"Row(_1=u'ATL', _2=u'ROC')",0.147177419355,73,496
4004,"Row(_1=u'HRL', _2=u'IAH')",0.147113594041,79,537
4005,"Row(_1=u'ATL', _2=u'MDW')",0.147072383587,319,2169
4006,"Row(_1=u'MDW', _2=u'IND')",0.147058823529,15,102
4007,"Row(_1=u'OKC', _2=u'IAD')",0.147058823529,5,34
4008,"Row(_1=u'FLL', _2=u'PHX')",0.147058823529,60,408
4009,"Row(_1=u'ERI', _2=u'DTW')",0.147058823529,5,34
4010,"Row(_1=u'MKE', _2=u'ATL')",0.147022332506,237,1612
4011,"Row(_1=u'ATL', _2=u'OMA')",0.146984924623,117,796
4012,"Row(_1=u'MCO', _2=u'DTW')",0.146958304853,215,1463
4013,"Row(_1=u'ATL', _2=u'BHM')",0.146958304853,215,1463
4014,"Row(_1=u'ILM', _2=u'ATL')",0.146907216495,114,776
4015,"Row(_1=u'TPA', _2=u'ROC')",0.146892655367,26,177
4016,"Row(_1=u'MSP', _2=u'BIL')",0.146825396825,37,252
4017,"Row(_1=u'CLT', _2=u'AUS')",0.146757679181,43,293
4018,"Row(_1=u'SAN', _2=u'CLT')",0.146739130435,54,368
4019,"Row(_1=u'ATL', _2=u'IND')",0.146739130435,270,1840
4020,"Row(_1=u'ATL', _2=u'PNS')",0.146701388889,169,1152
4021,"Row(_1=u'SLC', _2=u'SJC')",0.146651270208,127,866
4022,"Row(_1=u'IAH', _2=u'AEX')",0.146608315098,67,457
4023,"Row(_1=u'INL', _2=u'HIB')",0.146551724138,17,116
4024,"Row(_1=u'LAS', _2=u'EWR')",0.146505376344,109,744
4025,"Row(_1=u'PIT', _2=u'MDW')",0.146458583433,122,833
4026,"Row(_1=u'SLC', _2=u'OMA')",0.146341463415,36,246
4027,"Row(_1=u'CVG', _2=u'MCI')",0.146341463415,6,41
4028,"Row(_1=u'OMA', _2=u'DTW')",0.146341463415,48,328
4029,"Row(_1=u'YUM', _2=u'LAX')",0.146341463415,12,82
4030,"Row(_1=u'ICT', _2=u'ATL')",0.146245059289,74,506
4031,"Row(_1=u'OKC', _2=u'SLC')",0.146245059289,37,253
4032,"Row(_1=u'PSG', _2=u'WRG')",0.146198830409,25,171
4033,"Row(_1=u'DCA', _2=u'CLE')",0.146048109966,85,582
4034,"Row(_1=u'BLI', _2=u'SEA')",0.14598540146,20,137
